Pose: [{'x': 5.544444561004639, 'y': 5.544444561004639, 'theta': 0.0, 'linear_velocity': 0.0, 'angular_velocity': 0.0}]
Pose: [{'x': 7.689795017242432, 'y': 3.378258466720581, 'theta': -0.4795406758785248, 'linear_velocity': 1.5354340076446533, 'angular_velocity': 0.8885948657989502}]
Pose: [{'x': 7.711750030517578, 'y': 3.367234945297241, 'theta': -0.46532317996025085, 'linear_velocity': 1.5354340076446533, 'angular_velocity': 0.8885948657989502}]
Pose: [{'x': 7.733859539031982, 'y': 3.356524705886841, 'theta': -0.45110565423965454, 'linear_velocity': 1.5354340076446533, 'angular_velocity': 0.8885948657989502}]
Pose: [{'x': 7.7561187744140625, 'y': 3.346129894256592, 'theta': -0.4368881285190582, 'linear_velocity': 1.5354340076446533, 'angular_velocity': 0.8885948657989502}]
Pose: [{'x': 7.771069049835205, 'y': 3.338881015777588, 'theta': -0.4514711797237396, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.785912036895752, 'y': 3.3314146995544434, 'theta': -0.466054230928421, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.800644397735596, 'y': 3.323732852935791, 'theta': -0.48063725233078003, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.815263271331787, 'y': 3.3158371448516846, 'theta': -0.4952203035354614, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.829765796661377, 'y': 3.3077290058135986, 'theta': -0.5098033547401428, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.8441481590271, 'y': 3.299410104751587, 'theta': -0.5243864059448242, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.858407497406006, 'y': 3.2908823490142822, 'theta': -0.5389694571495056, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.872541427612305, 'y': 3.2821476459503174, 'theta': -0.5535524487495422, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.8865461349487305, 'y': 3.273207902908325, 'theta': -0.5681354999542236, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.900419235229492, 'y': 3.2640647888183594, 'theta': -0.582718551158905, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.914157390594482, 'y': 3.2547202110290527, 'theta': -0.5973016023635864, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.927757740020752, 'y': 3.2451765537261963, 'theta': -0.6118846535682678, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.94121789932251, 'y': 3.2354352474212646, 'theta': -0.6264677047729492, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.95453405380249, 'y': 3.225498914718628, 'theta': -0.6410507559776306, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.9677042961120605, 'y': 3.215369462966919, 'theta': -0.6556337475776672, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.980725288391113, 'y': 3.2050490379333496, 'theta': -0.6702167987823486, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 7.993594169616699, 'y': 3.194539785385132, 'theta': -0.68479984998703, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.006308555603027, 'y': 3.1838438510894775, 'theta': -0.6993829011917114, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.018865585327148, 'y': 3.172963857650757, 'theta': -0.7139659523963928, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.031262397766113, 'y': 3.1619017124176025, 'theta': -0.7285490036010742, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.043497085571289, 'y': 3.1506600379943848, 'theta': -0.7431320548057556, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.055566787719727, 'y': 3.1392412185668945, 'theta': -0.7577150464057922, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.06746768951416, 'y': 3.127647638320923, 'theta': -0.7722980976104736, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.079198837280273, 'y': 3.1158816814422607, 'theta': -0.786881148815155, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.090757369995117, 'y': 3.1039459705352783, 'theta': -0.8014642000198364, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.102140426635742, 'y': 3.0918428897857666, 'theta': -0.8160472512245178, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.113346099853516, 'y': 3.0795750617980957, 'theta': -0.8306303024291992, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.124370574951172, 'y': 3.0671451091766357, 'theta': -0.8452133536338806, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.135213851928711, 'y': 3.054555892944336, 'theta': -0.8597963452339172, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.145872116088867, 'y': 3.0418097972869873, 'theta': -0.8743793964385986, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.156342506408691, 'y': 3.028909683227539, 'theta': -0.88896244764328, 'linear_velocity': 1.0384351015090942, 'angular_velocity': -0.9114401936531067}]
Pose: [{'x': 8.169878005981445, 'y': 3.0115184783935547, 'theta': -0.909437358379364, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.18305492401123, 'y': 2.993853807449341, 'theta': -0.929912269115448, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.195866584777832, 'y': 2.9759228229522705, 'theta': -0.950387179851532, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.208309173583984, 'y': 2.957733631134033, 'theta': -0.970862090587616, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.220376014709473, 'y': 2.939293384552002, 'theta': -0.9913369417190552, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.232063293457031, 'y': 2.920609951019287, 'theta': -1.0118118524551392, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.243365287780762, 'y': 2.901691198348999, 'theta': -1.0322867631912231, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.254278182983398, 'y': 2.882544994354248, 'theta': -1.0527616739273071, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.264796257019043, 'y': 2.8631794452667236, 'theta': -1.0732365846633911, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.27491569519043, 'y': 2.843602418899536, 'theta': -1.093711495399475, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.284631729125977, 'y': 2.823822498321533, 'theta': -1.114186406135559, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.293941497802734, 'y': 2.8038477897644043, 'theta': -1.134661316871643, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.302840232849121, 'y': 2.783686637878418, 'theta': -1.155136227607727, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.311324119567871, 'y': 2.7633473873138428, 'theta': -1.175611138343811, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.319390296936035, 'y': 2.7428388595581055, 'theta': -1.196086049079895, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.327034950256348, 'y': 2.7221693992614746, 'theta': -1.2165608406066895, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.334254264831543, 'y': 2.701347827911377, 'theta': -1.2370357513427734, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.341045379638672, 'y': 2.6803829669952393, 'theta': -1.2575106620788574, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.347406387329102, 'y': 2.65928316116333, 'theta': -1.2779855728149414, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.353334426879883, 'y': 2.6380577087402344, 'theta': -1.2984604835510254, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.358826637268066, 'y': 2.6167151927948, 'theta': -1.3189353942871094, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.363880157470703, 'y': 2.5952649116516113, 'theta': -1.3394103050231934, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.368494033813477, 'y': 2.5737156867980957, 'theta': -1.3598852157592773, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.372665405273438, 'y': 2.5520763397216797, 'theta': -1.3803601264953613, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.37639331817627, 'y': 2.5303561687469482, 'theta': -1.4008350372314453, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.379674911499023, 'y': 2.5085642337799072, 'theta': -1.4213099479675293, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.3825101852417, 'y': 2.4867095947265625, 'theta': -1.4417848587036133, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.384897232055664, 'y': 2.464801788330078, 'theta': -1.4622597694396973, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.386836051940918, 'y': 2.4428493976593018, 'theta': -1.4827346801757812, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.388323783874512, 'y': 2.4208619594573975, 'theta': -1.5032094717025757, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.389361381530762, 'y': 2.39884877204895, 'theta': -1.5236843824386597, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.389948844909668, 'y': 2.376818895339966, 'theta': -1.5441592931747437, 'linear_velocity': 1.3773553371429443, 'angular_velocity': -1.2796813249588013}]
Pose: [{'x': 8.391548156738281, 'y': 2.35048508644104, 'theta': -1.5101498365402222, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.394041061401367, 'y': 2.324220657348633, 'theta': -1.4761403799057007, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.39742660522461, 'y': 2.2980563640594482, 'theta': -1.4421309232711792, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.40169906616211, 'y': 2.272022247314453, 'theta': -1.4081214666366577, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.406854629516602, 'y': 2.2461483478546143, 'theta': -1.3741120100021362, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.412887573242188, 'y': 2.2204649448394775, 'theta': -1.3401025533676147, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.41978931427002, 'y': 2.1950013637542725, 'theta': -1.3060930967330933, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.427553176879883, 'y': 2.1697874069213867, 'theta': -1.2720835208892822, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.43617057800293, 'y': 2.1448516845703125, 'theta': -1.2380740642547607, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.445630073547363, 'y': 2.1202237606048584, 'theta': -1.2040646076202393, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.45592212677002, 'y': 2.0959315299987793, 'theta': -1.1700551509857178, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.467034339904785, 'y': 2.0720033645629883, 'theta': -1.1360456943511963, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.47895336151123, 'y': 2.048466682434082, 'theta': -1.1020362377166748, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.491665840148926, 'y': 2.0253491401672363, 'theta': -1.0680267810821533, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.505156517028809, 'y': 2.0026772022247314, 'theta': -1.0340173244476318, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.519411087036133, 'y': 1.980476975440979, 'theta': -1.0000078678131104, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.534412384033203, 'y': 1.9587743282318115, 'theta': -0.9659983515739441, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.550142288208008, 'y': 1.9375942945480347, 'theta': -0.9319888949394226, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.566583633422852, 'y': 1.916961431503296, 'theta': -0.8979793787002563, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.583717346191406, 'y': 1.8968994617462158, 'theta': -0.8639699220657349, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.601522445678711, 'y': 1.8774317502975464, 'theta': -0.8299604654312134, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.619979858398438, 'y': 1.8585808277130127, 'theta': -0.7959510087966919, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.639067649841309, 'y': 1.8403682708740234, 'theta': -0.7619415521621704, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.65876293182373, 'y': 1.8228152990341187, 'theta': -0.7279320359230042, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.679044723510742, 'y': 1.8059422969818115, 'theta': -0.6939225792884827, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.699888229370117, 'y': 1.7897685766220093, 'theta': -0.6599131226539612, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.721269607543945, 'y': 1.774312973022461, 'theta': -0.6259036660194397, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.7431640625, 'y': 1.7595932483673096, 'theta': -0.5918942093849182, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.765545845031738, 'y': 1.7456265687942505, 'theta': -0.557884693145752, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.788390159606934, 'y': 1.732429027557373, 'theta': -0.5238752365112305, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.81166934967041, 'y': 1.7200160026550293, 'theta': -0.489865779876709, 'linear_velocity': 1.6489015817642212, 'angular_velocity': 2.12559175491333}]
Pose: [{'x': 8.828598022460938, 'y': 1.7105495929718018, 'theta': -0.5098781585693359, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.84533405303955, 'y': 1.7007462978363037, 'theta': -0.5298905372619629, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.861869812011719, 'y': 1.6906101703643799, 'theta': -0.5499029159545898, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.878199577331543, 'y': 1.6801451444625854, 'theta': -0.5699153542518616, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.894317626953125, 'y': 1.6693553924560547, 'theta': -0.5899277329444885, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.910215377807617, 'y': 1.658245325088501, 'theta': -0.6099401116371155, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.925888061523438, 'y': 1.6468193531036377, 'theta': -0.6299524903297424, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.941329002380371, 'y': 1.6350820064544678, 'theta': -0.6499648690223694, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.956531524658203, 'y': 1.6230379343032837, 'theta': -0.6699772477149963, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.971490859985352, 'y': 1.6106921434402466, 'theta': -0.6899896264076233, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 8.986199378967285, 'y': 1.598049521446228, 'theta': -0.710002064704895, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.000652313232422, 'y': 1.5851150751113892, 'theta': -0.730014443397522, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.014842987060547, 'y': 1.5718939304351807, 'theta': -0.7500268220901489, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.028766632080078, 'y': 1.5583914518356323, 'theta': -0.7700392007827759, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.042417526245117, 'y': 1.5446131229400635, 'theta': -0.7900515794754028, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.055789947509766, 'y': 1.5305644273757935, 'theta': -0.8100639581680298, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.068878173828125, 'y': 1.5162508487701416, 'theta': -0.8300763368606567, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.081677436828613, 'y': 1.501678228378296, 'theta': -0.8500887751579285, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.094182968139648, 'y': 1.4868524074554443, 'theta': -0.8701011538505554, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.106389045715332, 'y': 1.4717793464660645, 'theta': -0.8901135325431824, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.118290901184082, 'y': 1.4564650058746338, 'theta': -0.9101259112358093, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.129884719848633, 'y': 1.4409157037734985, 'theta': -0.9301382899284363, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.14116382598877, 'y': 1.4251374006271362, 'theta': -0.9501506686210632, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.152125358581543, 'y': 1.4091365337371826, 'theta': -0.970163106918335, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.162764549255371, 'y': 1.3929195404052734, 'theta': -0.9901754856109619, 'linear_velocity': 1.2122182846069336, 'angular_velocity': -1.2507742643356323}]
Pose: [{'x': 9.179898262023926, 'y': 1.3671296834945679, 'theta': -0.9844045042991638, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.197179794311523, 'y': 1.341439127922058, 'theta': -0.978633463382721, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.21461009979248, 'y': 1.315848708152771, 'theta': -0.9728624820709229, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.232187271118164, 'y': 1.2903592586517334, 'theta': -0.9670915007591248, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.249911308288574, 'y': 1.2649717330932617, 'theta': -0.9613205194473267, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.267781257629395, 'y': 1.2396869659423828, 'theta': -0.9555494785308838, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.285797119140625, 'y': 1.214505672454834, 'theta': -0.9497784972190857, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.30395793914795, 'y': 1.1894288063049316, 'theta': -0.9440075159072876, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.322263717651367, 'y': 1.164457082748413, 'theta': -0.9382365345954895, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.340712547302246, 'y': 1.1395915746688843, 'theta': -0.9324655532836914, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.359304428100586, 'y': 1.1148327589035034, 'theta': -0.9266945123672485, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.378039360046387, 'y': 1.090181827545166, 'theta': -0.9209235310554504, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.396916389465332, 'y': 1.0656392574310303, 'theta': -0.9151525497436523, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.415934562683105, 'y': 1.0412061214447021, 'theta': -0.9093815684318542, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.43509292602539, 'y': 1.0168832540512085, 'theta': -0.9036105871200562, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.454392433166504, 'y': 0.9926711916923523, 'theta': -0.8978395462036133, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.473830223083496, 'y': 0.9685709476470947, 'theta': -0.8920685648918152, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.493407249450684, 'y': 0.9445832967758179, 'theta': -0.8862975835800171, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.51312255859375, 'y': 0.9207090139389038, 'theta': -0.880526602268219, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.532975196838379, 'y': 0.8969489336013794, 'theta': -0.8747555613517761, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.552964210510254, 'y': 0.8733037710189819, 'theta': -0.868984580039978, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.573089599609375, 'y': 0.8497744202613831, 'theta': -0.8632135987281799, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
Pose: [{'x': 9.593351364135742, 'y': 0.8263615369796753, 'theta': -0.8574426174163818, 'linear_velocity': 1.9351471662521362, 'angular_velocity': 0.36068713665008545}]
